,Centre,Addresse,Quartier,Lat,Lon,NOM
622,Patinoire extérieure du parc Pie-XII,"5200, boulevard Lavoisier, Montréal",Saint-Léonard,45.5876144,-73.6100005,Saint-Léonard
623,Patinoire extérieure réfrigérée Bleu Blanc Bouge du parc Hayward,"Avenue Orchard, Montréal",LaSalle,45.4227349,-73.6475287,LaSalle
624,Patinoire intérieure du centre sportif Dollard-St-Laurent,"707, 75e Avenue, Montréal",LaSalle,45.4226953,-73.6289742,LaSalle
625,Patinoire parc Outremont,"45.51801274444731, -73.60484877671914, Montréal",Outremont,45.550584900000004,-73.60223174000123,Villeray-Saint-Michel-Parc-Extension
626,Patinoire réfrigérée Bleu Blanc Bouge du parc De Mésy,"12100, rue Grenet, Montréal",Ahuntsic-Cartierville,45.5230467,-73.7055235,Saint-Laurent
627,Patinoire réfrigérée de l'esplanade Tranquille,"Au cœur du Quartier des spectacles, Montréal",Ville-Marie,,,
628,Patinoire réfrigérée du parc du Mont-Royal,"2000, chemin Remembrance, Montréal",Ville-Marie,45.4985062,-73.5992864,Ville-Marie
629,Patinoire réfrigérée du square Cabot,"2330, rue Sainte-Catherine Ouest, Montréal",Ville-Marie,45.4895586,-73.5842306,Ville-Marie
630,Patinoire sur l'étang du parc La Fontaine,"3819, avenue Calixa-Lavallée, Montréal",Le Plateau-Mont-Royal,45.5270684,-73.5693956,Le Plateau-Mont-Royal
631,Patinoires de la polyvalente Saint-Henri,"3819, avenue Calixa-Lavallée, Montréal",Le Sud-Ouest,45.5270684,-73.5693956,Le Plateau-Mont-Royal
632,Patinoires du Carré d'Hibernia,"2333, rue Mullins, Montréal",Le Sud-Ouest,45.4788706535412,-73.56401847962488,Le Sud-Ouest
633,Patinoires du parc Baldwin,"4355, rue Fullum, Montréal",Le Plateau-Mont-Royal,45.5365886,-73.5680103,Le Plateau-Mont-Royal
634,Patinoires du parc Beaubien - Outremont,"461, chemin de la Côte-Sainte-Catherine, Montréal",Outremont,45.51489,-73.6085193,Outremont
635,Patinoires du parc Berthe-Louard,"9355, avenue De Galinée, Montréal",Ahuntsic-Cartierville,45.55944715,-73.64289697830372,Ahuntsic-Cartierville
636,Patinoires du parc Campbell-Ouest,"1990, rue de Maricourt, Montréal",Le Sud-Ouest,45.45817415437506,-73.59135712854328,Le Sud-Ouest
637,Patinoires du parc de Louisbourg,"5455, rue de Louisbourg, Montréal",Ahuntsic-Cartierville,45.5289435,-73.7059696,Ahuntsic-Cartierville
638,Patinoires du parc des Cageux,"Angle du boulevard Gouin Est et de la 87e Avenue, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,,,
639,Patinoires du parc des Hirondelles,"2601, rue Sauvé Est, Montréal",Ahuntsic-Cartierville,45.5745405,-73.6405588,Ahuntsic-Cartierville
640,Patinoires du parc Don-Bosco,"12600, avenue Rita-Lévi-Montalcini, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.645738,-73.589323,Rivière-des-Prairies-Pointe-aux-Trembles
641,Patinoires du parc du Sault-au-Récollet,"2008, rue Prieur Est, Montréal",Ahuntsic-Cartierville,45.5542839,-73.6650445,Ahuntsic-Cartierville
642,Patinoires du parc George-Vernot,"8475, 13e Avenue, Montréal",Villeray–Saint-Michel–Parc-Extension,45.568444876,-73.616728756,Villeray-Saint-Michel-Parc-Extension
643,Patinoires du parc Georges-Saint-Pierre,"999, avenue Oxford, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.4685681,-73.6079398,Côte-des-Neiges-Notre-Dame-de-Grâce
644,Patinoires du parc Gérard-Vaillancourt,"13840, rue Gratton, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.4816734,-73.8608947,Pierrefonds-Roxboro
645,Patinoires du parc Jarry,"205, rue Gary-Carter, Montréal",Villeray–Saint-Michel–Parc-Extension,45.5347697,-73.62337938333333,Villeray-Saint-Michel-Parc-Extension
646,Patinoires du parc Jean-Brillant,"5252, avenue Decelles, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.5016065,-73.6275705,Côte-des-Neiges-Notre-Dame-de-Grâce
647,Patinoires du parc Le Ber,"202, avenue Ash, Montréal",Le Sud-Ouest,45.4780825,-73.5520569,Le Sud-Ouest
648,Patinoires du parc Macdonald,"5335, avenue Clanranald, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.48385145,-73.63618654999999,Côte-des-Neiges-Notre-Dame-de-Grâce
649,Patinoires du parc Mackenzie-King,"4907, avenue Saint-Kevin, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.48965415,-73.63292629320819,Côte-des-Neiges-Notre-Dame-de-Grâce
650,Patinoires du parc Maria-Goretti,"488, 85e Avenue, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.691746050000006,-73.48776636492585,Rivière-des-Prairies-Pointe-aux-Trembles
651,Patinoires du parc Martin-Luther-King,"3453, avenue de Kent, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.5030133,-73.63197398742423,Côte-des-Neiges-Notre-Dame-de-Grâce
652,Patinoires du parc Nicolas-Tillemont,"7833, avenue des Érables, Montréal",Villeray–Saint-Michel–Parc-Extension,45.5540231,-73.6115754,Villeray-Saint-Michel-Parc-Extension
653,Patinoires du parc Notre-Dame-de-Grâce,"3500, avenue Girouard, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.472277,-73.6112312,Côte-des-Neiges-Notre-Dame-de-Grâce
654,Patinoires du parc Saint-Alphonse,"8888, avenue De Chateaubriand, Montréal",Ahuntsic-Cartierville,45.5497433,-73.6405158,Ahuntsic-Cartierville
655,Patinoires du parc Saint-André-Apôtre,"10550, avenue de l'Esplanade, Montréal",Ahuntsic-Cartierville,45.5467897,-73.6705826,Ahuntsic-Cartierville
656,Patinoires du parc Saint-Jean-Baptiste,"1050, boulevard Saint-Jean-Baptiste, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.6414302,-73.50012858333334,Rivière-des-Prairies-Pointe-aux-Trembles
657,Patinoires du parc Saint-Paul-de-la-Croix,"9900, avenue Hamel, Montréal",Ahuntsic-Cartierville,45.5639852,-73.6614168,Ahuntsic-Cartierville
658,Patinoires du parc Sauvé,"11440, avenue Éthier, Montréal",Montréal-Nord,45.5997791,-73.6354184,Montréal-Nord
659,Patinoires du parc Sir-Wilfrid-Laurier,"1115, avenue Laurier Est, Montréal",Le Plateau-Mont-Royal,45.5311632,-73.5860164,Le Plateau-Mont-Royal
660,Patinoires du parc Villeray,"8000, rue De Normanville, Montréal",Villeray–Saint-Michel–Parc-Extension,45.548225450000004,-73.62152822049896,Villeray-Saint-Michel-Parc-Extension
661,Patinoires du parc Vinet,"550, rue Vinet, Montréal",Le Sud-Ouest,45.4839162,-73.575239,Le Sud-Ouest
662,Patinoires du parc William-Hurst,"6230, rue de Terrebonne, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.4703763,-73.6317409,Côte-des-Neiges-Notre-Dame-de-Grâce
663,Petite patinoire de sports d'équipe du parc La Fontaine,"3819, avenue Calixa-Lavallée, Montréal",Le Plateau-Mont-Royal,45.5270684,-73.5693956,Le Plateau-Mont-Royal
664,Piscine Annie-Pelletier,"8850, avenue Dubuisson, Montréal",Mercier–Hochelaga-Maisonneuve,45.6022703,-73.5156098290587,Mercier-Hochelaga-Maisonneuve
665,Piscine communautaire Notre-Dame-de-Grâce,"3760, boulevard Décarie, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.4763044,-73.613489,Côte-des-Neiges-Notre-Dame-de-Grâce
666,Piscine de l'Académie Beurling,"6100, boulevard Champlain, Montréal",Verdun,45.44855068355263,-73.58742646907895,Verdun
667,Piscine du cégep du Vieux Montréal,"255, rue Ontario Est, Montréal","Mercier–Hochelaga-Maisonneuve, Ville-Marie",45.514574,-73.5662054,Ville-Marie
668,Piscine du centre du Plateau,"2275, boulevard Saint-Joseph Est, Montréal",Le Plateau-Mont-Royal,45.5393802,-73.5757283,Le Plateau-Mont-Royal
669,Piscine du Centre Gadbois,"5485, chemin de la Côte-Saint-Paul, Montréal",Le Sud-Ouest,45.4671852,-73.593996,Le Sud-Ouest
670,Piscine du centre Jean-Claude-Malépart,"2633, rue Ontario Est, Montréal",Ville-Marie,45.533894999999994,-73.5521092,Ville-Marie
671,Piscine du Centre sportif Côte-des-Neiges,"4880, avenue Van Horne, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.49263905,-73.63776002054809,Côte-des-Neiges-Notre-Dame-de-Grâce
672,Piscine du centre sportif de la Petite-Bourgogne,"1825, rue Notre-Dame Ouest, Montréal",Le Sud-Ouest,45.4884066,-73.5686323,Le Sud-Ouest
673,Piscine du Centre sportif de Notre-Dame-de-Grâce,"6445, avenue de Monkland, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.4663329,-73.63240552567582,Côte-des-Neiges-Notre-Dame-de-Grâce
674,Piscine du centre Yvon Deschamps (ASCCS),"2093, rue de la Visitation, Montréal",Ville-Marie,45.522823,-73.5626642,Ville-Marie
675,Piscine du complexe sportif Claude-Robillard,"1000, avenue Émile-Journault, Montréal",Ahuntsic-Cartierville,45.55282305,-73.63600750036849,Ahuntsic-Cartierville
676,Piscine du Complexe sportif de l'école secondaire d'Anjou,"5515, avenue de l'Aréna, Montréal",Anjou,45.6021293,-73.5420809,Anjou
677,Piscine du Complexe sportif du collège de Bois-de-Boulogne,"10500, avenue de Bois-de-Boulogne, Montréal",Ahuntsic-Cartierville,45.5378284,-73.6781961,Ahuntsic-Cartierville
678,Piscine du complexe sportif du Collège Sainte-Anne,"50, 12e Avenue, Montréal",Lachine,45.4319541,-73.6745108,Lachine
679,Piscine du Complexe sportif Marie-Victorin,"7000, rue Marie-Victorin, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.6174314,-73.6063948,Rivière-des-Prairies-Pointe-aux-Trembles
680,Piscine du parc Arthur-Therrien,"3910, boulevard Gaétan-Laberge, Montréal",Verdun,45.4712981,-73.560214,Le Sud-Ouest
681,Piscine du parc Baldwin,"4355, rue Fullum, Montréal",Le Plateau-Mont-Royal,45.5365886,-73.5680103,Le Plateau-Mont-Royal
682,Piscine du parc Bourbonnière,"2800, rue Cazeneuve, Montréal",Saint-Laurent,45.5026938,-73.7024685,Saint-Laurent
683,Piscine du parc Chamberland,"800, rue Dorais, Montréal",Saint-Laurent,45.5037241,-73.6901641,Saint-Laurent
684,Piscine du parc Chénier,"5555, avenue de l'Aréna, Montréal",Anjou,45.6027258,-73.5438688,Anjou
685,Piscine du parc Dan-Hanganu (Elgar),"260, rue Elgar, Montréal",Verdun,45.4572081,-73.5468802,Verdun
686,Piscine du parc de la Confédération,"6265, avenue Biermans, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.471707699999996,-73.63738390985344,Côte-des-Neiges-Notre-Dame-de-Grâce
687,Piscine du parc de la Fontaine,"550, place de la Fontaine, Montréal",Verdun,45.4632976,-73.543825,Verdun
688,Piscine du parc de Verdelles,"8441, place de Verdelles, Montréal",Anjou,45.6079549,-73.5493924,Anjou
689,Piscine du parc Decelles,"845, rue Roy, Montréal",Saint-Laurent,45.5141086,-73.6786261,Saint-Laurent
690,Piscine du parc des Roseraies,"7070, avenue de la Nantaise, Montréal",Anjou,45.5933175,-73.5560569,Anjou
691,Piscine du parc Don-Bosco,"12600, avenue Rita-Lévi-Montalcini, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.645738,-73.589323,Rivière-des-Prairies-Pointe-aux-Trembles
692,Piscine du parc du Pélican,"2590, rue Masson, Montréal",Rosemont–La Petite-Patrie,45.5451252,-73.5765343,Rosemont-La Petite-Patrie
693,Piscine du parc Eugène-Dostie,"montée de l'Église, Montréal",L'Île-Bizard–Sainte-Geneviève,45.5011327,-73.8965177,L'Île-Bizard-Sainte-Geneviève
694,Piscine du parc Ferland,"6020, boulevard Lavoisier, Montréal",Saint-Léonard,45.5957301,-73.6000641,Saint-Léonard
695,Piscine du parc François-Perrault,"7525, rue François-Perrault, Montréal",Villeray–Saint-Michel–Parc-Extension,45.5624595,-73.60057385,Villeray-Saint-Michel-Parc-Extension
696,Piscine du parc Gabriel-Lalemant,"2244, rue Sauvé Est, Montréal",Ahuntsic-Cartierville,45.57034461774194,-73.64382128064516,Ahuntsic-Cartierville
697,Piscine du parc Giuseppe-Garibaldi,"7135, rue Liénart, Montréal",Saint-Léonard,45.5862574,-73.5739474,Saint-Léonard
698,Piscine du parc Hans-Selye,"7521, avenue André-Ampère, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.6309811629452,-73.60113247017148,Rivière-des-Prairies-Pointe-aux-Trembles
699,Piscine du parc Hartenstein,"1505, rue Cardinal, Montréal",Saint-Laurent,45.5160559,-73.6900114,Saint-Laurent
700,Piscine du parc Hayward,"avenue Orchard, Montréal",LaSalle,45.4227349,-73.6475287,LaSalle
701,Piscine du parc Hébert,"7555, boulevard Provencher, Montréal",Saint-Léonard,45.5722056,-73.5935881,Saint-Léonard
702,Piscine du parc John F.-Kennedy,"Avenue Outremont, Montréal",Outremont,45.517565,-73.6057208,Outremont
703,Piscine du parc Joseph-Paré,"43e Avenue, Montréal",Rosemont–La Petite-Patrie,45.4183222,-73.6191356,LaSalle
704,Piscine du parc Kirkland,"123, rue Léo-Pétrin, Montréal",Lachine,45.4466295,-73.6479952,Lachine
705,Piscine du parc Lacharité,"8762, rue Centrale, Montréal",LaSalle,45.4178137,-73.6438677,LaSalle
706,Piscine du parc Ladauversière,"7540, boulevard Lacordaire, Montréal",Saint-Léonard,45.5826993,-73.5819041,Saint-Léonard
707,Piscine du parc LaSalle,"475, 10e Avenue, Montréal",Lachine,45.43898105562012,-73.67275723970154,Lachine
708,Piscine du parc Lefebvre,"8600, rue Hardy, Montréal",LaSalle,45.4373064,-73.6352858,LaSalle
709,Piscine du parc Leroux,"Angle de la rue Centrale et de l'avenue Lacharité, Montréal",LaSalle,,,
710,Piscine du parc Lucie-Bruneau,"7051, avenue de l'Alsace, Montréal",Anjou,45.6036608,-73.5825274,Anjou
711,Piscine du parc Marcelin-Wilson,"11301, boulevard de l'Acadie, Montréal",Ahuntsic-Cartierville,45.5359993,-73.6842383,Ahuntsic-Cartierville
712,Piscine du parc Maria-Goretti,"488, 85e Avenue, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.691746050000006,-73.48776636492585,Rivière-des-Prairies-Pointe-aux-Trembles
713,Piscine du parc Marlborough,"2305, rue Beauzèle, Montréal",Saint-Laurent,45.5223451,-73.719727,Saint-Laurent
714,Piscine du parc Martin-Luther-King,"6262, chemin Hudson, Montréal",Côte-des-Neiges–Notre-Dame-de-Grâce,45.50584575,-73.62989485806523,Côte-des-Neiges-Notre-Dame-de-Grâce
715,Piscine du parc Ménard - LaSalle,"9640, rue Clément, Montréal",LaSalle,45.4346813,-73.6533865,LaSalle
716,Piscine du parc Michel-Ménard,"1995, croissant Roy, Montréal",Lachine,45.446795,-73.6824811,Lachine
717,Piscine du parc Noël-Nord,"2900, rue Baker, Montréal",Saint-Laurent,45.518006,-73.7285795,Saint-Laurent
718,Piscine du parc Ouellette,"1407, rue Serre, Montréal",LaSalle,45.4320394,-73.6214194,LaSalle
719,Piscine du parc Painter,"260, rue Marcotte, Montréal",Saint-Laurent,45.5286235,-73.6774723,Saint-Laurent
720,Piscine du parc Pie-XII,"5250, boulevard Lavoisier, Montréal",Saint-Léonard,45.588064466666665,-73.6096008,Saint-Léonard
721,Piscine du parc Raymond,"Boulevard Bishop-Power, Montréal",LaSalle,45.4283845,-73.6072371,LaSalle
722,Piscine du parc Richelieu,"13600, rue Forsyth, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.6634768,-73.5054152,Rivière-des-Prairies-Pointe-aux-Trembles
723,Piscine du parc Riverside,"625, 35e Avenue, Montréal",LaSalle,45.4195554,-73.61326899999999,LaSalle
724,Piscine du parc Robert-Sauvé,"15742, rue de la Caserne, Montréal",L'Île-Bizard–Sainte-Geneviève,45.48149962894737,-73.86660485,L'Île-Bizard-Sainte-Geneviève
725,Piscine du parc Roger-Rousseau,"7501, avenue Rondeau, Montréal",Anjou,45.6159526,-73.550939,Anjou
726,Piscine du parc Saint-Georges,"13050, rue Prince-Albert, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.6726505,-73.4950313,Rivière-des-Prairies-Pointe-aux-Trembles
727,Piscine du parc Saint-Laurent - Arr. Saint-Laurent,"rue Poirier, Montréal",Saint-Laurent,45.5187344,-73.6983366,Saint-Laurent
728,Piscine du parc Sainte-Lucie,"9093, 16e Avenue, Montréal",Villeray–Saint-Michel–Parc-Extension,45.5745474,-73.6250635,Villeray-Saint-Michel-Parc-Extension
729,Piscine du parc Sir-Wilfrid-Laurier,"5200, rue De Brébeuf, Montréal",Le Plateau-Mont-Royal,45.5340896,-73.5886123,Le Plateau-Mont-Royal
730,Piscine Édouard-Montpetit,"6100, avenue Pierre-De Coubertin, Montréal",Mercier–Hochelaga-Maisonneuve,45.5758185,-73.53600437276707,Mercier-Hochelaga-Maisonneuve
731,Piscine extérieure du parc Charleroi,"10985, avenue Alfred, Montréal",Montréal-Nord,45.59943488333334,-73.62350405,Montréal-Nord
732,Piscine extérieure du parc Ignace-Bourget,"5925, avenue de Montmagny, Montréal",Le Sud-Ouest,45.4579503,-73.6042162,Le Sud-Ouest
733,Piscine extérieure du parc Ottawa,"10400, avenue de Belleville, Montréal",Montréal-Nord,45.581939399999996,-73.64229353880937,Montréal-Nord
734,Piscine extérieure du parc Primeau,"10958, avenue Pelletier, Montréal",Montréal-Nord,45.5927611,-73.6339487,Montréal-Nord
735,Piscine extérieure du parc Saint-Laurent,"11614, avenue Salk, Montréal",Montréal-Nord,45.6064452,-73.6290272,Montréal-Nord
736,Piscine extérieure du square Sir-George-Étienne-Cartier,"4550, rue Sainte-Émilie, Montréal",Le Sud-Ouest,45.472774799999996,-73.5849534903985,Le Sud-Ouest
737,Piscine intérieure Calixa-Lavallée,"11345, avenue Pelletier, Montréal",Montréal-Nord,45.59681667009346,-73.63810878971962,Montréal-Nord
738,Piscine intérieure Henri-Bourassa,"12005, avenue Laurier, Montréal",Montréal-Nord,45.61400307142858,-73.62293588571428,Montréal-Nord
739,Piscine John-F.-Kennedy,"3030, rue Villeray Est, Montréal",Villeray–Saint-Michel–Parc-Extension,45.5481486,-73.6070737,Villeray-Saint-Michel-Parc-Extension
740,Piscine Joseph-Charbonneau,"8200, rue Rousselot, Montréal",Villeray–Saint-Michel–Parc-Extension,45.551413133333334,-73.62251393333334,Villeray-Saint-Michel-Parc-Extension
741,Piscine Lévesque,"955, rue Marie-Anne Est, Montréal",Le Plateau-Mont-Royal,45.5262408,-73.5776737,Le Plateau-Mont-Royal
742,Piscine Maisonneuve du parc Francine-Léger,"4350, rue de Rouen, Montréal",Mercier–Hochelaga-Maisonneuve,45.5537445,-73.5431697,Mercier-Hochelaga-Maisonneuve
743,Piscine municipale Versailles,"13207, rue Desjardins, Montréal",Pierrefonds-Roxboro,45.5118201,-73.8473676,Pierrefonds-Roxboro
744,Piscine Paul-Émile Sauvageau du parc L.-O.-Taillon,"9200, rue Notre-Dame Est, Montréal",Mercier–Hochelaga-Maisonneuve,45.60581570678325,-73.51212723975443,Mercier-Hochelaga-Maisonneuve
745,Piscine Père-Marquette,"1600, rue de Drucourt, Montréal",Rosemont–La Petite-Patrie,45.540996,-73.59493220032282,Rosemont-La Petite-Patrie
746,Piscine Pierre-Lorange,"1870, rue Davidson, Montréal",Mercier–Hochelaga-Maisonneuve,45.5424316,-73.545177,Mercier-Hochelaga-Maisonneuve
747,Piscine Quintal,"1550, rue Dufresne, Montréal",Ville-Marie,45.5289362,-73.5487538,Ville-Marie
748,Piscine René-Goupil,"4250, rue du Parc-René-Goupil, Montréal",Villeray–Saint-Michel–Parc-Extension,,,
749,Piscine Rosemont,"6101, 8e Avenue, Montréal",Rosemont–La Petite-Patrie,45.5521117,-73.5838402,Rosemont-La Petite-Patrie
750,Piscine Roussin,"12125, rue Notre-Dame Est, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.5858544,-73.5078805,Mercier-Hochelaga-Maisonneuve
751,Piscine Saint-Charles,"1055, rue d'Hibernia, Montréal",Le Sud-Ouest,45.4796566,-73.5636344,Le Sud-Ouest
752,Piscine Saint-Denis,"7075, rue Saint-Hubert, Montréal",Rosemont–La Petite-Patrie,45.54023688387096,-73.61193511612903,Rosemont-La Petite-Patrie
753,Piscine Saint-Henri,"4055, rue Saint-Jacques, Montréal",Le Sud-Ouest,45.4777778,-73.5857771,Le Sud-Ouest
754,Piscine Saint-Roch,"400, avenue Ball, Montréal",Villeray–Saint-Michel–Parc-Extension,45.532002950000006,-73.63077231110046,Villeray-Saint-Michel-Parc-Extension
755,Piscine Schubert,"3950, boulevard Saint-Laurent, Montréal",Le Plateau-Mont-Royal,45.5165099,-73.578606,Le Plateau-Mont-Royal
756,Piscine Sophie-Barat,"10851, avenue Saint-Charles, Montréal",Ahuntsic-Cartierville,45.5616134,-73.6677232,Ahuntsic-Cartierville
757,Piscine Valleycrest du parc Grier,"4590, rue des Cageux, Montréal",Pierrefonds-Roxboro,45.457475075,-73.880411325,Pierrefonds-Roxboro
758,Piscine Villeray,"7355, avenue Christophe-Colomb, Montréal",Villeray–Saint-Michel–Parc-Extension,45.54402605,-73.61432646549338,Villeray-Saint-Michel-Parc-Extension
759,Piscines du Complexe sportif de Saint-Laurent,"2385, boulevard Thimens, Montréal",Saint-Laurent,45.505849133333335,-73.70225604444444,Saint-Laurent
760,Piste d’athlétisme du parc Étienne-Desmarteau,"rue Beaubien Est, Montréal",Rosemont–La Petite-Patrie,45.5357782,-73.6033946,Rosemont-La Petite-Patrie
761,Piste d'initiation au ski de fond du parc Delorme,"6060 rue de Honfleur, Montréal",Saint-Léonard,45.5935518,-73.5894974,Saint-Léonard
762,Piste d'initiation au ski de fond du parc Ermanno-La Riccia,"Rue J.-B.-Martineau, Montréal",Saint-Léonard,45.5943752,-73.6194738,Saint-Léonard
763,Piste d'initiation au ski de fond du parc Giuseppe-Garibaldi,"7125 rue Liénart, Montréal",Saint-Léonard,45.5863259,-73.5699367,Saint-Léonard
764,Piste de BMX,"15200, rue Sherbrooke Est, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.5531551,-73.5548571,Rosemont-La Petite-Patrie
765,Piste de course extérieure du Complexe sportif Claude-Robillard,"1000, avenue Émile-Journault, Montréal",Ahuntsic-Cartierville,45.55282305,-73.63600750036849,Ahuntsic-Cartierville
766,Piste de danse de l'îlot John-Gallagher,"7000, boulevard LaSalle, Montréal",Verdun,45.4430937,-73.5774798,Verdun
767,Piste de danse du parc des Rapides,"7770, boulevard LaSalle, Montréal",LaSalle,45.4262383,-73.5961642,LaSalle
768,Piste de glissade du parc Ahuntsic,"10555, rue Lajeunesse, Montréal",Ahuntsic-Cartierville,45.5543627,-73.664899,Ahuntsic-Cartierville
769,Piste de glissade du parc Arthur-Therrien,"3750, boulevard Gaétan-Laberge, Montréal",Verdun,45.4647823,-73.5627,Verdun
770,Piste de glissade du parc Beaubien - Outremont,"461, chemin de la Côte-Sainte-Catherine, Montréal",Outremont,45.51489,-73.6085193,Outremont
771,Piste de glissade du parc de West-Vancouver,"rue Darwin, Montréal",Verdun,45.4556609,-73.5433846,Verdun
772,Piste de glissade du parc Don-Bosco,"12600, avenue Rita-Lévi-Montalcini, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.645738,-73.589323,Rivière-des-Prairies-Pointe-aux-Trembles
773,Piste de glissade du parc du Bois-Franc,"2145, rue du Chinook, Montréal",Saint-Laurent,45.5146427,-73.7131242,Saint-Laurent
774,Piste de glissade du parc Grovehill,"640, 36e Avenue, Montréal",Lachine,45.4436419,-73.6963292,Lachine
775,Piste de glissade du parc Hartenstein,"1505, rue Cardinal, Montréal",Saint-Laurent,45.5160559,-73.6900114,Saint-Laurent
776,Piste de glissade du parc Ignace-Bourget,"5952, avenue de Montmagny, Montréal",Le Sud-Ouest,45.45736441588785,-73.60375152897197,Le Sud-Ouest
777,Piste de glissade du parc Jarry,"205, rue Gary-Carter, Montréal",Villeray–Saint-Michel–Parc-Extension,45.5347697,-73.62337938333333,Villeray-Saint-Michel-Parc-Extension
778,Piste de glissade du parc Michel-Ménard,"1995, croissant Roy, Montréal",Lachine,45.446795,-73.6824811,Lachine
779,Piste de glissade du parc-nature de l'Île-de-la-Visitation,"2425, boulevard Gouin Est, Montréal",Ahuntsic-Cartierville,45.57849616056338,-73.65591692253521,Ahuntsic-Cartierville
780,Piste de glissade du parc-nature de la Pointe-aux-Prairies,"14905, rue Sherbrooke Est, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.6825409,-73.5006631,Rivière-des-Prairies-Pointe-aux-Trembles
781,Piste de glissade du parc-nature du Cap-Saint-Jacques,"20099, boulevard Gouin Ouest, Montréal",Pierrefonds-Roxboro,45.4610271,-73.9205207,Pierrefonds-Roxboro
782,Piste de glissade du parc Philippe-Laheurte,"3035, avenue Ernest-Hemingway, Montréal",Saint-Laurent,45.50734442727273,-73.7167622090909,Saint-Laurent
783,Piste de glissade du parc Saint-Jean-Baptiste,"1050, boulevard Saint-Jean-Baptiste, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.6414302,-73.50012858333334,Rivière-des-Prairies-Pointe-aux-Trembles
784,Piste de ski de fond du parc de la Merci,"901, boulevard Gouin Ouest, Montréal",Ahuntsic-Cartierville,45.4740743,-73.8744496,L'Île-Bizard-Sainte-Geneviève
785,Piste de ski de fond du parc de la Traversée,"Entre les rues Victoria et Prince-Albert, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,,,
786,Piste de ski de fond du parc Jeanne-Mance,"4422, avenue de l'Esplanade, Montréal",Le Plateau-Mont-Royal,45.5177321,-73.58681530000001,Le Plateau-Mont-Royal
787,Pistes de glissade du parc-nature du Bois-de-Liesse,"3555 rue Douglas-B.-Floreani, Montréal",Saint-Laurent,45.4994946,-73.7676556,Saint-Laurent
788,Pistes de glissade libre du parc du Mont-Royal,"2000, chemin Remembrance, Montréal",Ville-Marie,45.4985062,-73.5992864,Ville-Marie
789,Pistes de ski de fond du parc du Mont-Royal,"2000, chemin Remembrance, Montréal",Ville-Marie,45.4985062,-73.5992864,Ville-Marie
790,Pistes de ski de fond du parc Frédéric-Back,"2345, rue Jarry Est, Montréal",Villeray–Saint-Michel–Parc-Extension,45.5585435,-73.6161107,Villeray-Saint-Michel-Parc-Extension
791,Pistes de ski de fond du parc La Fontaine,"3819, avenue Calixa-Lavallée, Montréal",Le Plateau-Mont-Royal,45.5270684,-73.5693956,Le Plateau-Mont-Royal
792,Pistes de ski de fond du parc Maisonneuve,"4365, rue Sherbrooke Est, Montréal",Rosemont–La Petite-Patrie,45.55896664478707,-73.55464972797775,Rosemont-La Petite-Patrie
793,Pistes de ski de fond du parc-nature de l'Île-de-la-Visitation,"2425, boulevard Gouin Est, Montréal",Ahuntsic-Cartierville,45.57849616056338,-73.65591692253521,Ahuntsic-Cartierville
794,Pistes de ski de fond du parc-nature de la Pointe-aux-Prairies,"14905, rue Sherbrooke Est, Montréal",Rivière-des-Prairies–Pointe-aux-Trembles,45.6825409,-73.5006631,Rivière-des-Prairies-Pointe-aux-Trembles
795,Pistes de ski de fond du parc-nature du Bois-de-L'Île-Bizard,"2115 chemin du Bord-du-Lac, Montréal",L'Île-Bizard–Sainte-Geneviève,45.5133196,-73.8971675,L'Île-Bizard-Sainte-Geneviève
